hash,blockNumber,timestamp,date,hour,from,to,value_eth,gas_fee_eth,gas_price_gwei,gasUsed,nonce,transactionIndex,is_contract_creation,is_error,confirmations
0x455ee50cb09318dbe6ed398f78a8a559615784b4ba93a79dff56760036ba7e8d,4787998,2017-12-24 10:43:35,2017-12-24,10,0x4e39383920d88add52afeded19a490d98549d7ac,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,22.63,0.000113384,4.0,28346,38,177,False,False,18953565
0xff339cdda29fe65dcac9d985b5e6781c1bb45eb0f5587394d7d632da7d8b22a7,4788006,2017-12-24 10:45:19,2017-12-24,10,0x004075e4d4b1ce6c48c81cc940e2bad24b489e64,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.0,0.000953888,26.0,36688,4307,24,False,False,18953557
0x24eea482051c401608c1e3a7cb222f74637b5f51de5e3d586ac990744411ed2b,4788058,2017-12-24 10:58:49,2017-12-24,10,0x003933989385fab554623d558523cfd23cea8503,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.0,6.128e-05,2.0,30640,69,28,False,False,18953505
0xb1f97132e33a222217058764e5c46355a325509c6c6adea77dc35a766e1a04bb,4788059,2017-12-24 10:59:04,2017-12-24,10,0x003933989385fab554623d558523cfd23cea8503,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.0,6.128e-05,2.0,30640,70,116,False,False,18953504
0x64c4845a5de86123ccc137d21459d2fda8b33fcd253682b6f83288770b963c71,4788084,2017-12-24 11:04:45,2017-12-24,11,0x1e2ad2416361f6e0fd683a3ea56b56b324e3f04e,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.9,0.001126996,26.0,43346,0,12,False,False,18953479
0x93ddbbb6dbad3413485b62633e4be182c1fbd99cc562a75db86cac30c5d53049,4788094,2017-12-24 11:07:11,2017-12-24,11,0x1e2ad2416361f6e0fd683a3ea56b56b324e3f04e,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.0,0.001274336,28.0,45512,1,81,False,False,18953469
0x426d272bee45b25e796222ff925d7e040f2636151c541506060cdcf2ab5011b8,4788118,2017-12-24 11:13:20,2017-12-24,11,0x004075e4d4b1ce6c48c81cc940e2bad24b489e64,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.0,0.000953888,26.0,36688,4326,37,False,False,18953445
0xe413e0579a804ec38dc8aa733773abcd1554212c9645b080ee20fa5318e8d0b8,4788147,2017-12-24 11:20:26,2017-12-24,11,0x3625fae0af58d8dbda226fbf6e55cd24d3f2d684,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.0,0.000563888,26.0,21688,17,33,False,False,18953416
0x9d74cd8230202365e8740ead73ea7fd38fbc87bcda2ded8549f251fda9896e5e,4788154,2017-12-24 11:22:49,2017-12-24,11,0xb0e83c2d71a991017e0116d58c5765abc57384af,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,7.5,0.000793688,28.0,28346,349,27,False,False,18953409
0x912d0da9ac856b1408aa1e9f56fc18833ffa8f3caa56b71d6bdc95883b31ceab,4788160,2017-12-24 11:24:05,2017-12-24,11,0xb0e83c2d71a991017e0116d58c5765abc57384af,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.0,0.000823824,27.0,30512,350,74,False,False,18953403
0xe971a504abe3be8f7ad10cc0cf3a5993a1f25edd87c0cf908c72ff5e1df02763,4788162,2017-12-24 11:25:27,2017-12-24,11,0xeeea3a856cb255a51dc812afbc93aee5f5eb1b71,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.0,0.000567216,26.0,21816,26,93,False,False,18953401
0x84b078b7390ed25f228406951bc06716fb66371a3f21b8e2bea7fa25a71bc7cb,4788174,2017-12-24 11:30:16,2017-12-24,11,0xeeea3a856cb255a51dc812afbc93aee5f5eb1b71,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.0,0.000563888,26.0,21688,28,98,False,False,18953389
0x6cbfec902ee811dd6b09856ad3ed3e117c3651da9f919242faf97d4e4574c91a,4788205,2017-12-24 11:37:39,2017-12-24,11,0xfe96b67e57a99893d889534208f7b7ca04112cb6,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,3.6,0.00070865,25.0,28346,50,274,False,False,18953358
0x6f7e86f12cbef1d7d4adf3af27002a6c3e453b41c4886a220d6b11243ca659d6,4788208,2017-12-24 11:38:03,2017-12-24,11,0xeeea3a856cb255a51dc812afbc93aee5f5eb1b71,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.0,0.000565552,26.0,21752,35,62,False,False,18953355
0x4a2ead351aecab1fa10b212bafca919367abe47441add7899eaa947e70548eea,4788456,2017-12-24 12:39:16,2017-12-24,12,0x00ff15b24465b018d16ab586a87e218aac8213a7,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,2500.0,0.001126996,26.0,43346,287,5,False,False,18953107
0x4beabcd2678c6855b6f0b53a431af913bcc73d569f3e65d437a89d373752debc,4788583,2017-12-24 13:07:46,2017-12-24,13,0xfe96b67e57a99893d889534208f7b7ca04112cb6,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,4.8,0.000793688,28.0,28346,53,23,False,False,18952980
0xe5d17867eee26c4f354ed19caf6787fec606f4b4973f92ecb9c497eab4ad92a6,4788622,2017-12-24 13:15:29,2017-12-24,13,0x906b7192d8659994eb902feb994fd68d64f04fc6,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,5.0,0.00014173,5.0,28346,69,166,False,False,18952941
0xba32e291999b7a2b001252e33f12859ad658d1c66e27913997ff544cdce7deaf,4788671,2017-12-24 13:31:41,2017-12-24,13,0x9872bf3f47d21b82b2e040f07463825f769524f5,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,3.6,0.000793688,28.0,28346,67,92,False,False,18952892
0x83e4959eb260bf5cd472f8ee97fc3309b27d22def9fb92ab29b6dd4148e8e6e4,4788677,2017-12-24 13:33:58,2017-12-24,13,0x9872bf3f47d21b82b2e040f07463825f769524f5,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.0,0.001274336,28.0,45512,68,85,False,False,18952886
0xf58f29f51fecf6d546ace7fc193d348fa2b8cd5ffd4592443149218bf84d4116,4788678,2017-12-24 13:34:06,2017-12-24,13,0x6a14b352a92b979129dd2a15c7e4f32a1abf268d,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.0,0.00010876,5.0,21752,73,92,False,False,18952885
0x0d6ffcd72274e99fadde2e7c4030e2486ca0fb8e00a1c0eb2f2d620887a74759,4788696,2017-12-24 13:39:55,2017-12-24,13,0x9872bf3f47d21b82b2e040f07463825f769524f5,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.0,0.00091536,30.0,30512,69,45,False,False,18952867
0x956fb970ceb5ddd111eac9460b50978dabd5a8a6990bc6d25a9cc7d908f245e3,4788742,2017-12-24 13:53:41,2017-12-24,13,0xa919efc72756222c072a1594efdba8178aa360d8,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.0,0.000609056,28.0,21752,458,51,False,False,18952821
0xffd486fc6a4fd6cf074a6b80f0df1982ec7df92301545e5052844cddab74dadd,4788775,2017-12-24 14:00:23,2017-12-24,14,0x0e4555922c52ffddcfb006d3dbc94b21541f0f15,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.0,0.00154854,30.0,51618,9591,62,False,False,18952788
0x57c3b0bf78897ae33427b14bc5f18e3a25611e3ecc00c884eef20cfae2790c56,4788891,2017-12-24 14:30:53,2017-12-24,14,0x8d44eaae757884f4f8fb4664d07acecee71cfd89,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,80.0,0.000793688,28.0,28346,307,40,False,False,18952672
0x6594be3db3a2721cbaa99014e223ab346a8b2fbd6f7f961fd7d11b0b0676383f,4788899,2017-12-24 14:32:58,2017-12-24,14,0x9872bf3f47d21b82b2e040f07463825f769524f5,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,3.1,0.000793688,28.0,28346,72,187,False,False,18952664
0x448bf1e6b047f62222786a6e1584fb4622316ea71c4dbd4576f87be87f38818d,4788936,2017-12-24 14:41:03,2017-12-24,14,0x8346da2ab12619bd3aaf3e9220da175bbd30db5e,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.045,0.000130038,3.0,43346,0,31,False,False,18952627
0x862a5e63f1c993f25146e81a6afc630bd92bea2c4b667ac33848e6a4950848ca,4788949,2017-12-24 14:44:54,2017-12-24,14,0x00aec6e482d2ec9cedf8f03072ff8bd27850e95c,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.0,0.000364608,8.0,45576,229,145,False,False,18952614
0x734dde3f9bd994e72919654fb0eed7b96448159e1b64bd1de7034655db57460d,4788996,2017-12-24 14:54:07,2017-12-24,14,0x8346da2ab12619bd3aaf3e9220da175bbd30db5e,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.0,4.7176e-05,1.0,47176,1,61,False,False,18952567
0x94fa0975cbbaf82adff24188ef6a06e0d68a3ae1bb3ce74ba697c669f9453d93,4789029,2017-12-24 15:01:04,2017-12-24,15,0x033af0fec21908415484b0846e5839ddb9bd6755,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.0,0.000854336,28.0,30512,54,26,False,False,18952534
0x49dd3a536c8ff7bb85570ea0e7a25f898f145155890bbefcbfa57acba73b5554,4789039,2017-12-24 15:02:51,2017-12-24,15,0x033af0fec21908415484b0846e5839ddb9bd6755,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.0,0.001274336,28.0,45512,56,125,False,False,18952524
0x68974815db77fea3f68bd71ef33bf653273ce934a3266b25f29ea7c3f24ca1de,4789068,2017-12-24 15:08:21,2017-12-24,15,0x00aec6e482d2ec9cedf8f03072ff8bd27850e95c,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.0,0.000364096,8.0,45512,232,60,False,False,18952495
0xc0239c323a995644115792e96cc0f30c8b44def72a2783a3ab51ffd510631af8,4789082,2017-12-24 15:11:52,2017-12-24,15,0x00aec6e482d2ec9cedf8f03072ff8bd27850e95c,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.0,4.78544e-05,2.2,21752,234,103,False,False,18952481
0xd813fece30824f555ebfcb8e584c1ad062d10450577273a6f07bfc6647b2f94a,4789111,2017-12-24 15:18:06,2017-12-24,15,0x3dc389e0a69d6364a66ab64ebd51234da9569284,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.0,0.0001462456,3.1,47176,80,81,False,False,18952452
0x6d49a17e48afa8f5eeebadc1e632664b6fd35723a354e9acaf54d714636e0719,4789162,2017-12-24 15:29:48,2017-12-24,15,0x9872bf3f47d21b82b2e040f07463825f769524f5,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.0,0.001025472,28.0,36624,73,107,False,False,18952401
0x95373364190b87c5267b9a6e92280e16e73fc98b618389ca61c06a9d5f82850e,4789215,2017-12-24 15:44:57,2017-12-24,15,0x1a1ad51e603b5c54bcb8b85457e1bca0281cf375,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,4.0,0.001213688,28.0,43346,44,170,False,False,18952348
0x9eb52458a8589bfc3f4143a116509a85495de02b5ceba81556c035ddd08544c1,4789268,2017-12-24 15:56:28,2017-12-24,15,0x8d44eaae757884f4f8fb4664d07acecee71cfd89,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,25.0,0.001213688,28.0,43346,313,13,False,False,18952295
0x3550bcae6c476e511435a248be198e17a71f8935503bb8b7e4d177a0914a22e2,4789283,2017-12-24 15:59:10,2017-12-24,15,0x8d44eaae757884f4f8fb4664d07acecee71cfd89,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,10.0,0.000793688,28.0,28346,314,26,False,False,18952280
0x74f6b2a80111229456f124a3c59ecf1a1125e49adc0674dc8b933158697551c2,4789290,2017-12-24 16:00:24,2017-12-24,16,0xe7bbc8fea57a92fc307d650d78e5481b25ccedff,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.018,0.00113384,40.0,28346,51,56,False,False,18952273
0x20c7617471ecc1a85b363affaf11ab8ba824e1ea8b6f5bc1b01bded5a67b156c,4789332,2017-12-24 16:12:11,2017-12-24,16,0x8d44eaae757884f4f8fb4664d07acecee71cfd89,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,50.0,0.000793688,28.0,28346,317,176,False,False,18952231
0x5d74587da0a9d05f337f3540b62f0b4ee26d0be0108b66dd7534ca9c47f049c1,4789442,2017-12-24 16:41:34,2017-12-24,16,0x1a1ad51e603b5c54bcb8b85457e1bca0281cf375,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.0,0.000854336,28.0,30512,48,36,False,False,18952121
0x8fe14f116abc9e79d7546afbe04498be7aaf1257544bb8ab148f92a6a92ccaeb,4789456,2017-12-24 16:45:09,2017-12-24,16,0x00ff15b24465b018d16ab586a87e218aac8213a7,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.0,0.001027264,28.0,36688,292,96,False,False,18952107
0xb7816d2d601cf6ec85f9941b35578b2b357874338d4c5b124bc0d3b262fb285c,4789456,2017-12-24 16:45:09,2017-12-24,16,0x1a5cdcfba600e0c669795e0b65c344d5a37a4d5a,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,4.0,0.00021673,5.0,43346,30,151,False,False,18952107
0x472b3e332ae96590b85ac463506b85b8f1d1ea87efa48b65185e31ab87ff6246,4789460,2017-12-24 16:46:23,2017-12-24,16,0x4da971904c19ec82b23e0d7301167449e4cd7762,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.0,0.00018256,4.0,45640,58,104,False,False,18952103
0x86324a808648c03909c7baa1799099eac543b500fe274ca15e31304729fb7079,4789466,2017-12-24 16:47:53,2017-12-24,16,0x1a5cdcfba600e0c669795e0b65c344d5a37a4d5a,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.0,0.00022756,5.0,45512,31,214,False,False,18952097
0x537702201c3f3939e9f6c1eaf94c52460bbd747980349ee33b3317f26229c45e,4789506,2017-12-24 16:57:45,2017-12-24,16,0x93536860fcad0fa46f08290c4e570f7e9c4920ac,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,9.0,0.000793688,28.0,28346,53,24,False,False,18952057
0x81492087778237fd13c9843bedcffb83205840ff896cefba3ef574c800149e57,4789511,2017-12-24 16:58:59,2017-12-24,16,0x1a5cdcfba600e0c669795e0b65c344d5a37a4d5a,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,96.0,0.00014173,5.0,28346,32,133,False,False,18952052
0x438bf3e2c9ac45f4e7c5cdff2508f1b440a0dbfc10048fda6782e868c9d67847,4789521,2017-12-24 17:01:53,2017-12-24,17,0x1a5cdcfba600e0c669795e0b65c344d5a37a4d5a,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.0,0.00015288,5.0,30576,33,83,False,False,18952042
0x94e15cee8705e2169f34eaa345bbcb2397567655377807c75093653de7459b0a,4789536,2017-12-24 17:05:24,2017-12-24,17,0xc084d345bf40bee43d7ede857c30fdb9b81c3415,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.05,0.00043346,10.0,43346,64,105,False,False,18952027
0xa15f7ee1b2374b07f8f5ebba9fdb16f274f8b0dbf38076ee487d9e0573b2aaed,4789579,2017-12-24 17:14:59,2017-12-24,17,0xc084d345bf40bee43d7ede857c30fdb9b81c3415,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.0,0.00047176,10.0,47176,68,42,False,False,18951984
0x8b6fbc98b31b4a6265cae476d9db20f614d3555d8122c9cb759faa3cf74abe9f,4789579,2017-12-24 17:14:59,2017-12-24,17,0xae967917c465db8578ca9024c205720b1a3651a9,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.0,0.000364608,8.0,45576,225,43,False,False,18951984
0xd842b47ce6c0c1162b3764d2beda6251330924a3df3e1e8d79cc5bbf02926a7f,4789656,2017-12-24 17:31:34,2017-12-24,17,0x45f1e5d98b7c338cd7cdcbcecc47ddef193674b1,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.2,0.0002644106,6.1,43346,574,54,False,False,18951907
0xfae13b8bea8aa4bd232306230cb84c08382d586721fad4db7987b5c66f60d638,4789664,2017-12-24 17:33:33,2017-12-24,17,0x8d44eaae757884f4f8fb4664d07acecee71cfd89,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1000.0,0.001213688,28.0,43346,320,50,False,False,18951899
0x33b80c3a9e01d10069939c33d38f49601fe37cf410d9f44ed2b6e24cff8e51f8,4789675,2017-12-24 17:36:30,2017-12-24,17,0x45f1e5d98b7c338cd7cdcbcecc47ddef193674b1,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.0,0.0002780136,6.1,45576,575,153,False,False,18951888
0x3e98f25b8bb7845b705e8d63cf1e82ef235f83d2897f47ffcfad3f6d1239c0ad,4789707,2017-12-24 17:44:18,2017-12-24,17,0xb850c8a345911833fd741adb4d86a69d7cca65ec,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,100.0,0.001213688,28.0,43346,4,40,False,False,18951856
0x5ea890790c44d14c5429cb6903ae8a4117978780d25f5126257a51d62a8f29ab,4789711,2017-12-24 17:45:12,2017-12-24,17,0xeeea3a856cb255a51dc812afbc93aee5f5eb1b71,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.0,0.000609056,28.0,21752,41,18,False,False,18951852
0x6a042f346795e370e4031ebaa296d205208eaf5c54cc8054ce9007cf834b9772,4789712,2017-12-24 17:45:23,2017-12-24,17,0x45f1e5d98b7c338cd7cdcbcecc47ddef193674b1,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,49.5,0.0001729106,6.1,28346,577,49,False,False,18951851
0x382f16c72dec83e1ae36ddcea1179ddbb210ecb07cd21353d24fe6e6fc5a70be,4789736,2017-12-24 17:51:51,2017-12-24,17,0xb850c8a345911833fd741adb4d86a69d7cca65ec,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.0,0.001276128,28.0,45576,5,101,False,False,18951827
0x08fb56dad95f5ddbf882bb88814e03c1703d5f669371045ffcf2d4e09a87b72b,4789785,2017-12-24 18:02:17,2017-12-24,18,0xb0e83c2d71a991017e0116d58c5765abc57384af,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.0,0.000886704,29.0,30576,358,82,False,False,18951778
0x66d525ac4a2ae3c6f532cd2b3b06b11f6d46ef741643451f9b6c4d39f8f91dc8,4789810,2017-12-24 18:07:21,2017-12-24,18,0xb0e83c2d71a991017e0116d58c5765abc57384af,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.0,0.001321704,29.0,45576,361,77,False,False,18951753
0xb277f33feeb57cb0137d3412590d133614268b8bf4f9b7d7eb1f6fcd778655e6,4789851,2017-12-24 18:15:25,2017-12-24,18,0x8d44eaae757884f4f8fb4664d07acecee71cfd89,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,40.0,0.000793688,28.0,28346,328,54,False,False,18951712
0xe3ffddba43c951eef52dee6cd66a40c30522746bd50a326253c17259ae29112b,4789883,2017-12-24 18:23:34,2017-12-24,18,0x45f1e5d98b7c338cd7cdcbcecc47ddef193674b1,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,50.0,0.0001729106,6.1,28346,585,39,False,False,18951680
0xd79ddf5d64bfcaf647df901a06334fe1a7cdd4c0c4b873b2254ffaf5af063ce8,4789897,2017-12-24 18:25:55,2017-12-24,18,0x8d44eaae757884f4f8fb4664d07acecee71cfd89,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,22.0,0.000793688,28.0,28346,331,52,False,False,18951666
0xc724d4b5c7ee50afe941bd198ea14f61c0c9e18f8b0202cadeb4c20c395a3f60,4790083,2017-12-24 19:09:01,2017-12-24,19,0x2067bed542762d26e2755ce7d8776728f3429f48,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.01,0.001213688,28.0,43346,45,29,False,False,18951480
0xbb5fa0a43fcd0c33bbe89c347a6396404609065bea954c622d9371cfe52d036f,4790106,2017-12-24 19:14:20,2017-12-24,19,0x2067bed542762d26e2755ce7d8776728f3429f48,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.01,0.000793688,28.0,28346,46,64,False,False,18951457
0x9310f092295120bc987b892f5944c941a47554af04ec08e5d0ef8387017339ce,4790115,2017-12-24 19:17:06,2017-12-24,19,0x45f1e5d98b7c338cd7cdcbcecc47ddef193674b1,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,50.0,0.0002644106,6.1,43346,590,147,False,False,18951448
0xa107bc9540b76eed7ab56b0b89ef3376f355709de3d0a803c15ae17341babe28,4790118,2017-12-24 19:18:38,2017-12-24,19,0x2067bed542762d26e2755ce7d8776728f3429f48,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.0,0.001272544,28.0,45448,47,164,False,False,18951445
0x3c440e862ec7000e7ec22b2000c4428292392e3eb8190223396e4efb53fc5bd6,4790148,2017-12-24 19:24:27,2017-12-24,19,0x473dfd2b7c621de4404490e5944590782edb3399,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.2,0.001213688,28.0,43346,5,62,False,False,18951415
0xcedec98dad130b62c64e18f96df8c121851263e859fb3c7bd34cfa5626c5bc20,4790156,2017-12-24 19:26:28,2017-12-24,19,0x473dfd2b7c621de4404490e5944590782edb3399,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.0,0.001274336,28.0,45512,6,84,False,False,18951407
0xf2f5ab2458fc067a0e6a438a62356ac3887e1e28c147996a644d0ca87333b4f2,4790177,2017-12-24 19:30:35,2017-12-24,19,0x45f1e5d98b7c338cd7cdcbcecc47ddef193674b1,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.0,0.0001865136,6.1,30576,591,27,False,False,18951386
0x2369625a5ae2148b6d5f0ca7dac41510ebe4652bbc7eb860d6bd5b15d2dd8b68,4790180,2017-12-24 19:31:10,2017-12-24,19,0xcd6eddbad45441e30cd165bb0506c6cb512b4971,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1.0,0.001213688,28.0,43346,7,44,False,False,18951383
0x4bae68a57f76205cba907ab78f404078024c75c198798ac0924d721b1fbcc45b,4790185,2017-12-24 19:32:16,2017-12-24,19,0xc316319950bf01e18748ed807c05cbe64d48da6b,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.0,0.000605472,28.0,21624,17,80,False,False,18951378
0xe1e99a31e2e6e427f8a5ed1687cdc279106aab9bd8f69bc70578c87fd60dcc4d,4790198,2017-12-24 19:35:13,2017-12-24,19,0xcd6eddbad45441e30cd165bb0506c6cb512b4971,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.0,0.001320928,28.0,47176,9,62,False,False,18951365
0xabb96f0efa125ceab3a62c401d4849551e81f6ff39973a43b01825dded719f82,4790211,2017-12-24 19:38:54,2017-12-24,19,0xe81d61512b5aec5f6744076f41b7f32d2da96c77,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.0,0.001320928,28.0,47176,1,40,False,False,18951352
0x15be17825237dbcb58161b697eccf95ca28c626236af66857a9584997b429093,4790237,2017-12-24 19:43:26,2017-12-24,19,0x4db6e5132f08e2d6bf3b68a02b450fc563eabefb,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.0,0.001274336,28.0,45512,149,70,False,False,18951326
0xf03cfaa0121e9878e6ebe22c4e9bacec2db2f1f0dba88816ea90ddb44693a972,4790243,2017-12-24 19:44:38,2017-12-24,19,0x1356563b94f76d5f959f970ea8ae0a723280ab8f,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.0,0.000273456,6.0,45576,32,38,False,False,18951320
0x12b9e5a063327d0a039b72cf4db895ad712569105eebd5d5aef031866028f348,4790362,2017-12-24 20:09:54,2017-12-24,20,0xe13cab621b84bd7559f5453a9473d4c29e07c7c1,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,37.0,0.000606844,14.0,43346,42,85,False,False,18951201
0x70e3d73c9870c47bb9159fe1f31da2d746f988bcc35f0089b360e5632c53c0e9,4790512,2017-12-24 20:46:49,2017-12-24,20,0x2b56bf0f86a899dbb59325478a7cd06c6c017d92,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,3.0,5.6692e-05,2.0,28346,35,145,False,False,18951051
0x7472bd58313cb540a6c7041a07cf75a84eaca14bc9ff5ef0dcc1d0b04278a6f1,4790533,2017-12-24 20:51:03,2017-12-24,20,0xbc5e10afd9d9180a32b4635991346b56d95c1960,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1.0,0.000910266,21.0,43346,0,61,False,False,18951030
0x66c07746f485bda29e684a0f9bd54dcbd77b45c042ca41d9e7785eb5394756f1,4790539,2017-12-24 20:52:35,2017-12-24,20,0xbc5e10afd9d9180a32b4635991346b56d95c1960,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.0,0.000990696,21.0,47176,1,53,False,False,18951024
0x921407a41e2f8375d86411f748cec687866cc853958bda07d721ffc62d6a240f,4790556,2017-12-24 20:56:34,2017-12-24,20,0xd6ac9e4b1315241d80f54312a49164f398e36ea5,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1.5,0.000953612,22.0,43346,0,31,False,False,18951007
0x189fcf57a9d721d493f1228ebe0795640d228fd9b6618a43de2436d980399760,4790561,2017-12-24 20:57:43,2017-12-24,20,0x8d44eaae757884f4f8fb4664d07acecee71cfd89,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,10.0,0.000595266,21.0,28346,334,94,False,False,18951002
0x9c083a573444d2d34bf4c33f4a5b69a3076a76887663f3a290fd0e0fa2931004,4790574,2017-12-24 20:59:49,2017-12-24,20,0xd6ac9e4b1315241d80f54312a49164f398e36ea5,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.0,0.000955752,21.0,45512,1,90,False,False,18950989
0x83a33905ab689d443946cf35cf600859fbe48250f86c5d21d819da55063ae57b,4790620,2017-12-24 21:09:28,2017-12-24,21,0xe1763ab7240c14983c692b4b4b6c3000fb5aba15,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.0,0.000130512,6.0,21752,31,83,False,False,18950943
0x2c5fdc2d8ec77ea281531e62d98112c50f51e899d1c450217850d8ac2e369b8b,4790622,2017-12-24 21:10:16,2017-12-24,21,0x7be12555b2d08e4a2081c677813d04bcf68e3764,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,2.5,0.000595266,21.0,28346,4,144,False,False,18950941
0x54edf3a387eb6993aff03a0ea77da93d664bd68e421ffbb21d6b82bd5c69f48d,4790667,2017-12-24 21:20:52,2017-12-24,21,0x7be12555b2d08e4a2081c677813d04bcf68e3764,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.0,0.000642096,21.0,30576,5,65,False,False,18950896
0x09baf455265c46b99baa2ebab549eba45423d0ebcf7d2daa7b072dd3ea28908c,4790679,2017-12-24 21:22:40,2017-12-24,21,0x7be12555b2d08e4a2081c677813d04bcf68e3764,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.0,0.000640752,21.0,30512,6,27,False,False,18950884
