edge_id,source_id,target_id,transaction_hash,timestamp,date,hour,day_of_week,month,value_eth,gas_fee_eth,gas_price_gwei,time_step
1174,1078,1016.0,0x76511ef1d00772650af6f9f36422fbcf712e6f9e960f7dba2f0149ced24a9055,2017-12-22 02:14:14,2017-12-22,2,4,12,0.0,0.00122048,40.0,66
1175,536,1016.0,0x6d09ed82850e6a60a5ed9e88dc33078a0897845a2ecb819ab09cf8e40cb905b6,2017-12-22 02:15:40,2017-12-22,2,4,12,6.0,0.00173384,40.0,66
1176,351,1016.0,0x10356d4e07f7090aa60b27d52718dd36a4c767ac3e8228959f336795d969e042,2017-12-22 02:32:20,2017-12-22,2,4,12,3.0,0.00173384,40.0,66
1177,487,1016.0,0xdb39d921457b49a42c36c54fa8500af964fd9e0af38b50683083c84f47d8016b,2017-12-22 02:32:53,2017-12-22,2,4,12,1.0,0.00113384,40.0,66
1178,1078,1016.0,0xac121c7e6f7ab6bbb8aed8274b99684ef827c8e14c76208e9f8029fde306039d,2017-12-22 02:42:45,2017-12-22,2,4,12,4.437,0.00113384,40.0,66
1179,1078,1016.0,0x51de62816d8821a9f3a25dbdeeaa0c4e1c5d7b33cbf9c7209d0d486f8ed51482,2017-12-22 02:46:46,2017-12-22,2,4,12,0.0,0.00182048,40.0,66
1180,487,1016.0,0x781f682b97e485049615503598b0393bb2f1d6b4b7eae3bb5fbb6f289dc108be,2017-12-22 02:50:36,2017-12-22,2,4,12,0.0,0.00188704,40.0,66
1181,10,1016.0,0x75424b52f32bd7586fc3e191ee1bee73a69ed329fbe3d1a1cfb065add2baca08,2017-12-22 02:51:20,2017-12-22,2,4,12,14.99,0.00173384,40.0,66
1182,1078,1016.0,0xf7d3ac96567923f402e1dab49264b6c19e5443c31f801eb5c13cb003b25af4cc,2017-12-22 02:54:11,2017-12-22,2,4,12,0.0,0.00146496,40.0,66
1183,10,1016.0,0x07d6f5f6c1d9232d232215bc5907f73bf345e6f783b1cbe88d1671700b58423a,2017-12-22 02:54:11,2017-12-22,2,4,12,0.0,0.0018256,40.0,66
1184,328,1016.0,0xf48c9801dff19eb747df95d911c067f9ddb0cf0eeed708bcc7d379e7a8ca3368,2017-12-22 03:01:41,2017-12-22,3,4,12,25.0,0.00113384,40.0,66
1185,328,1016.0,0xbe01cc1b17735be8c7a83c3028fc02443444b942fda9e7a3560e9db5cbd948a4,2017-12-22 03:03:32,2017-12-22,3,4,12,0.0,0.0018256,40.0,66
1186,351,1016.0,0xaa830745576189ca52c87389e79ceb80f2d27c843e03edbacab18c82fb49aa88,2017-12-22 03:04:58,2017-12-22,3,4,12,0.0,0.00021752,10.0,66
1187,279,1016.0,0x2f9438f84d41b1691d59cdce47ed321047eaece000ae22c00bc2f2d36ee8c9c9,2017-12-22 03:08:08,2017-12-22,3,4,12,0.0,0.00043248,20.0,66
1188,934,1016.0,0x13da1b14e32706b6213d1f1224750fb4afddc2521e679bf2a7525bc849d8ba2d,2017-12-22 03:11:43,2017-12-22,3,4,12,2.03,0.00113384,40.0,66
1189,10,1016.0,0x7aa29eefa96c9f86ddff71f6650c68a0ad2ba0f6f05e89e8fdca97909c54f9f3,2017-12-22 03:12:27,2017-12-22,3,4,12,0.0,0.00146496,40.0,66
1190,357,1016.0,0x5e6a84e72a56fe2e057d16812067b6c470c13959f567410c7ec45cd14e1489f7,2017-12-22 03:13:33,2017-12-22,3,4,12,0.2,0.00173384,40.0,66
1191,10,1016.0,0x20f8ed3b3dc17d129c228e2ff6559a32209fae78acc205a104d2d5190943a705,2017-12-22 03:30:48,2017-12-22,3,4,12,0.0,0.00146496,40.0,66
1192,935,1016.0,0xbcd8c0eabc4d7eb94c35300855a4cf1f0d0a50589021acff03227b736456fc3d,2017-12-22 03:37:49,2017-12-22,3,4,12,0.09,0.000173384,4.0,66
1193,1022,1016.0,0x29f1a018dc66f457d84b8f879159d604fc58cc60ded9993a081d77089d48afcf,2017-12-22 03:44:29,2017-12-22,3,4,12,36.0,0.00173384,40.0,66
1194,1003,1016.0,0x384d53546f63abab1663122b7b5dfd58bb095119c7202d83a22244383b55e410,2017-12-22 03:45:58,2017-12-22,3,4,12,0.0,0.00146496,40.0,66
1195,1022,1016.0,0xe4716b6328d5707fb6fe3cf6f24b6edbb4168001f568db8e10fbca71a16953b6,2017-12-22 03:51:08,2017-12-22,3,4,12,0.0,0.00182304,40.0,66
1196,1246,1016.0,0xfdcda7e105f767954cbfefd6f3dd784781da3e27cc2685821e25995688560968,2017-12-22 03:51:40,2017-12-22,3,4,12,0.3,0.00346768,80.0,66
1197,351,1016.0,0xa35755643a860653ee7b67419754e7409e25b9c163491b1af5fc59907f62507b,2017-12-22 03:51:55,2017-12-22,3,4,12,9.0,0.00108365,25.0,66
1198,128,1016.0,0xc3788485bdb2b3c9c38551c52e9c39104f1ddff0d45b41ea993a25dfeea7d012,2017-12-22 03:53:21,2017-12-22,3,4,12,0.0,0.00182048,40.0,66
1199,587,1016.0,0xc87ead39936162c1d384e76fe95fa56c5046c43517b2e9932cd4c04d039e5758,2017-12-22 04:09:34,2017-12-22,4,4,12,20.0,0.00113384,40.0,66
1200,128,1016.0,0xc5ec7748e112571fc86217c966ab3df33341d8dd52dac245fd0636ff98944733,2017-12-22 04:11:59,2017-12-22,4,4,12,0.5,0.00113384,40.0,66
1201,128,1016.0,0x55ffcdc5771a3be7f7f304125d99d4eccad5608221e20a32e7dc3d975df38375,2017-12-22 04:13:08,2017-12-22,4,4,12,0.0,0.00122048,40.0,66
1202,264,1016.0,0x1e2972647454d0083ec45a6dd40ecde9a4547eaec409189f729f87239ad60abf,2017-12-22 04:17:17,2017-12-22,4,4,12,0.0,0.00076132,35.0,66
1203,511,1016.0,0xd4a3c323a576fd4d2d1002158e011ff8c50ef632bd60ed10492bfae5dc4fa811,2017-12-22 04:17:45,2017-12-22,4,4,12,3.07099,0.00238403,55.0,66
1204,128,1016.0,0x59dfa8f1011fbe761f7e63861f421054583a29b1b3f6bbee564a95cd159a7929,2017-12-22 04:20:23,2017-12-22,4,4,12,0.5,0.00113384,40.0,66
1205,511,1016.0,0xf9debd13a041c22cd23f1964a52aaa226cf210f9c9fe18e3c51220df6afb2295,2017-12-22 04:20:45,2017-12-22,4,4,12,0.0,0.00086752,40.0,66
1206,731,1016.0,0xa3b6e483eacca6105065c14cd28a0a0ea9b04ffda149dac6d1a71e5d89a84eac,2017-12-22 04:20:58,2017-12-22,4,4,12,2.2,0.00173384,40.0,66
1207,382,1016.0,0xf37be59101d05de6cf8aa932e3b0c50abbbe19984720a518f0462993462d6818,2017-12-22 04:21:24,2017-12-22,4,4,12,0.47,0.00086692,20.0,66
1208,351,1016.0,0x9b41f865d044e0f7a3ad680b1c6836b62fa47c5b8880baa614427cbdf505bf62,2017-12-22 04:21:59,2017-12-22,4,4,12,0.0,0.000304528,14.0,66
1209,731,1016.0,0xcd93462cdf5eb37545054e37ee8cfd4d138a0fb6a9f1115fbdf8b6b80d4e4ca1,2017-12-22 04:25:05,2017-12-22,4,4,12,0.0,0.00182048,40.0,66
1210,382,1016.0,0xf8372c9c7df2835460abeb9ca36fae2cafe367f2ead2720a2ce8351b4985072a,2017-12-22 04:26:21,2017-12-22,4,4,12,0.0,0.000990696,21.0,66
1211,1022,1016.0,0xedb009ac7746b76fae2b256ff9709bc663b9141525a0b31798ab979ba99d1e54,2017-12-22 04:26:55,2017-12-22,4,4,12,180.0,0.00113384,40.0,66
1212,731,1016.0,0x11c830453e0aa4bd480bdd52a1950e759d996caf6605a2d458cb58da9112dd07,2017-12-22 04:26:55,2017-12-22,4,4,12,0.0,0.00122048,40.0,66
1213,264,1016.0,0x7e06a2ff18db8f68b1d1b865abab5ada99676194846d44acdb5e1f5bd2879e68,2017-12-22 04:31:07,2017-12-22,4,4,12,17.9,0.00173384,40.0,66
1214,1022,1016.0,0x3a82aaa2cd19faacb048b9991f771e4e7de320d7b22546614725c5c27077e7b5,2017-12-22 04:35:23,2017-12-22,4,4,12,0.0,0.00122304,40.0,66
1215,511,1016.0,0x59085dc8514718f62cac5a846760213f87df00c2e67919efad52a04a4ad151fd,2017-12-22 04:35:27,2017-12-22,4,4,12,3.072,0.0005244866,12.1,66
1216,211,1016.0,0x595cb3b9520fcbc20136b8d5202c31a8d6080d859f266fc76aa3d41b8b2a61b8,2017-12-22 04:36:01,2017-12-22,4,4,12,0.0,0.00188704,40.0,66
1217,274,1016.0,0x4b5a33987609aa078b31c7f401e53b4fa14df017fef1891e1460710bab19b791,2017-12-22 04:36:59,2017-12-22,4,4,12,0.0,0.00018344,5.0,66
1218,416,1016.0,0xbabb32a915fd04fa922f5c09d8f0f3a05a928569760780167d893f2654425bbe,2017-12-22 04:43:28,2017-12-22,4,4,12,9.95,0.00173384,40.0,66
1219,511,1016.0,0x87e896337277d1cce72a5fc0b78707e1ab01510058d6828d758b2a2ea3540556,2017-12-22 04:44:16,2017-12-22,4,4,12,0.0,0.001412856,31.0,66
1220,142,1016.0,0xbc3949b130b0e7308a1dae55bcc7ccde1c7e71bc2d6b157d340c805671fb0edc,2017-12-22 04:45:59,2017-12-22,4,4,12,3.9,0.000765342,27.0,66
1221,382,1016.0,0x5d17134d5b79bd6e139f8fd68741b5f6b1f63fe6f6b1cd571899bbdb20f460c5,2017-12-22 04:46:44,2017-12-22,4,4,12,0.0,0.00010812,5.0,66
1222,487,1016.0,0xa10427bb72555ad396455c30c47f4807f4429d70c5d79cdf69e34698d1c2ca32,2017-12-22 04:49:25,2017-12-22,4,4,12,2.0,0.00113384,40.0,66
1223,487,1016.0,0x1d6745a64ab31dc052ca27c3ea45431c78728511160179c1882b3e2ef079d784,2017-12-22 04:52:40,2017-12-22,4,4,12,0.0,0.00182048,40.0,66
1224,1299,1016.0,0x2c72a5702239b21f5fd1b7281930e940d3b0abe442085c506b8fc16b5a2b4e5f,2017-12-22 04:53:36,2017-12-22,4,4,12,0.05,0.00173384,40.0,66
1225,275,1016.0,0x4e73a5b5f2dac59922aaee795fbe74e6a0232355d4bdea5a116d6cc76061b918,2017-12-22 04:56:30,2017-12-22,4,4,12,0.0,0.00182048,40.0,66
1226,406,1016.0,0x53f217f86e782c609c38f8b13bf3ad5c4e93003169d14fadbac198bd6618486d,2017-12-22 05:15:39,2017-12-22,5,4,12,236.90846791309696,0.0006675717460433,15.401000001,66
1227,487,1016.0,0x4f93e38c15a51bb07cee56ac79dec76fa16e481ac7a211bb33c799195252fa08,2017-12-22 05:19:13,2017-12-22,5,4,12,4.0,0.00113384,40.0,66
1228,487,1016.0,0x801d7ffefb870ded9e6c1d574ee31b2564f51608ebd832b1b2423e5b9daafbed,2017-12-22 05:20:37,2017-12-22,5,4,12,0.0,0.00122048,40.0,66
1229,1299,1016.0,0x3b12adb205fa4f8cba9da57dcf90c6acc9cc354d386676dc82fdded95cd6e24d,2017-12-22 05:52:01,2017-12-22,5,4,12,0.0,0.0008624,40.0,66
1230,487,1016.0,0xe6e6482adfb26774892b15f8600473029f60d3b2fddc4d5bc0dfe4e4cf0ae904,2017-12-22 05:52:48,2017-12-22,5,4,12,4.0,0.00113384,40.0,66
1231,487,1016.0,0xc6b0ea86d44e4e9e5ad850045e253f9194820f137b4efc7c048ec9640bd3e43a,2017-12-22 05:54:26,2017-12-22,5,4,12,0.0,0.00122048,40.0,66
1232,357,1016.0,0x948c7e977014ffc3a96a49d6a310976fd23744f99f4e5e1bd8f551dabe2ebcda,2017-12-22 06:00:11,2017-12-22,6,4,12,0.0,0.00188704,40.0,66
1233,477,1016.0,0x81f58ce6dd6f04e14d556e429f1e40abbc3d161bca2f68a8b2804bf24c33b52c,2017-12-22 06:07:57,2017-12-22,6,4,12,30.0,0.000396844,14.0,66
1234,1312,1016.0,0x32899d78711d2a71eb2054c58b48c060f0424d9bc34eb5330e4b459955c0ef0a,2017-12-22 06:09:03,2017-12-22,6,4,12,0.05,0.00130038,30.0,66
1235,1312,1016.0,0x0bd2bfb8247a4c41b57d12c9741f94fb989abf09acacd74b172c5258ca88035d,2017-12-22 06:12:24,2017-12-22,6,4,12,0.0,0.00141528,30.0,66
1236,477,1016.0,0x9138230875623b3a2766f12928d15e6cea795dc77400f4037d5595cc6093ff54,2017-12-22 06:14:39,2017-12-22,6,4,12,0.0,0.00070764,15.0,66
1237,406,1016.0,0x480969b0798f4e8a167529a743ce8e01b641fa27ae518f2acf6c23567f016b1c,2017-12-22 06:20:09,2017-12-22,6,4,12,0.0,0.000537853576283,11.401000006,66
1238,406,1016.0,0x68f05be370dcbebdcfc5a9afb55c49bd203b2087ff005c484232dcb3187eac46,2017-12-22 06:20:15,2017-12-22,6,4,12,0.0,0.000518936,11.0,66
1239,304,1016.0,0xd62843ef1226ff0c701a5695666a2cb6bda836dfb6a5373072673b5364c1b619,2017-12-22 06:24:13,2017-12-22,6,4,12,2.0,0.000780228,18.0,66
1240,406,1016.0,0x1eb13b9b12019b0a1c70492dc0ee5810dc48ec4e122af29a097b6643e7eab83c,2017-12-22 06:30:20,2017-12-22,6,4,12,0.0,0.000166408,11.0,66
1241,406,1016.0,0x58b910c747ac922da64f475585e87eeacdd77484598fc298dbbe72c52b476c91,2017-12-22 06:31:19,2017-12-22,6,4,12,0.0,0.000518936,11.0,66
1242,322,1016.0,0x4432eafed3a65d6a34e87feda9efe0474c922596f13bf1c1e723c98beeab7e5b,2017-12-22 06:37:28,2017-12-22,6,4,12,0.0,0.00086752,40.0,66
1243,359,1016.0,0xc5b2720ebc34376ffd97c33f90329975b9cd8c19dcdfb887960afeb84070cbbe,2017-12-22 07:04:52,2017-12-22,7,4,12,10.0,0.00173384,40.0,66
1244,492,1016.0,0x81020deb307429197502bf36dc5d6a7b3839dcfbdc8484072740f2f830903fe4,2017-12-22 07:08:10,2017-12-22,7,4,12,10.8,0.00173384,40.0,66
1245,14,1016.0,0xfea907119fa429634899ffd129ccf7b83e018cda41dc61d22052d32e55e2d862,2017-12-22 07:08:10,2017-12-22,7,4,12,0.0,0.0020596,40.0,66
1246,492,1016.0,0xa43cc0f2a6e75f763807bb70bc4c65eb58338f6fd404831c2ec7ed46491d0ac1,2017-12-22 07:10:49,2017-12-22,7,4,12,0.0,0.00182048,40.0,66
1247,309,1016.0,0x9ad8413899fc8a57ac174c47f8dcb00f166ebc62a69d56144038fc7a69e5661d,2017-12-22 07:37:37,2017-12-22,7,4,12,150.0,0.00113384,40.0,66
1248,487,1016.0,0xd7c57319b2c8660e2fde19ede48326e2d402280c920869f5ff67df6909140c86,2017-12-22 08:02:11,2017-12-22,8,4,12,2.0,0.00113384,40.0,66
1249,955,1016.0,0xd4e034a6eb532c5ab619f04cc241320dcbbc62d5b4a951a4c4ee874d30b2f7be,2017-12-22 08:15:08,2017-12-22,8,4,12,1.0,0.001218878,43.0,66
1250,590,1016.0,0x6201615731b64e4bef6c82d22a9420c82f07235a239d75131140781d2bcc4e29,2017-12-22 08:16:30,2017-12-22,8,4,12,0.0,0.0027384,60.0,66
1251,453,1016.0,0x1a3adfd576febf6b01c51a484e4198f933b97a500de260eb42a8bd5e3605ee44,2017-12-22 08:19:51,2017-12-22,8,4,12,10.0,0.000910266,21.0,66
1252,359,1016.0,0x3373a0a77ccafb19a8504605c0b0b964f254b1610f1ee3c92c6ccf1d0bc0b41b,2017-12-22 08:24:17,2017-12-22,8,4,12,0.0,0.00182048,40.0,66
1253,797,1016.0,0x12df07186659531627faa38a486a970f6dee9db70f75901fed7949b94ac8e8ec,2017-12-22 08:40:00,2017-12-22,8,4,12,0.0,0.0010908,50.0,66
1254,684,1016.0,0x7d6285224567990386a2ce05bc8b1ebb01fb0c39c8bfba16b4ec4b15af63c98a,2017-12-22 09:00:35,2017-12-22,9,4,12,20.0,0.00086692,20.0,66
1255,487,1016.0,0x86a1fb92dbcb25cf3254060907232c006e84687b7770a05084ea03447fa5fc1d,2017-12-22 09:07:43,2017-12-22,9,4,12,2.0,0.00113384,40.0,66
1256,684,1016.0,0x4742aa3a168e63b3a9738514e780739ee9c419b84b2f23f59e492c81f081422d,2017-12-22 09:09:38,2017-12-22,9,4,12,0.0,0.0009128,20.0,66
1257,487,1016.0,0x2188971a2f1e9b32fecbbddeb24e3a0d081cbcb833f52d6518c57b745c5325cd,2017-12-22 09:10:00,2017-12-22,9,4,12,0.0,0.00122048,40.0,66
1258,34,1016.0,0x143ebc5ea270dc4a754ab6f4728c47d7fd9454f72f893190c870d95b3649987c,2017-12-22 09:12:00,2017-12-22,9,4,12,15.0,0.00173384,40.0,66
1259,1081,1016.0,0xccccee0a5383e1d8471b278e4c7a991c0b3792f463e94230e8d71170c886aec9,2017-12-22 09:16:16,2017-12-22,9,4,12,0.0,0.0010844,50.0,66
1260,34,1016.0,0x0d28768746b0ce392c6713d9a4432d3f2c68915e44b6ef96a2e12dc40ec0223f,2017-12-22 09:17:06,2017-12-22,9,4,12,0.0,0.0014596,40.0,66
1261,719,1016.0,0x2982be623a3a56a60aa973be3f76fd63cc4028c067e229798f56aa5b4de9cbbb,2017-12-22 09:17:21,2017-12-22,9,4,12,0.0,0.00122048,40.0,66
1262,5,1016.0,0x9795ee391ad9e4e81a7e8283b2c9f256806e77d7652dff1d941a7ca6eb9e9c8f,2017-12-22 09:21:21,2017-12-22,9,4,12,0.01,0.00173384,40.0,66
1263,1081,1016.0,0xef49a6e20cf9d46f0476795f348a68100eabca24f26e313b7dff3a641e64cff0,2017-12-22 09:26:58,2017-12-22,9,4,12,0.0,0.00130128,60.0,66
1264,754,1016.0,0x7c9a0b0368b25967808ea9793b92573bb350e6c780e4ee0b7bab8f7ffec40221,2017-12-22 09:32:03,2017-12-22,9,4,12,10.0,0.00113384,40.0,66
1265,1081,1016.0,0x284917ebfedb789c931ab69e2e194e3ee2b0e043c490f80fbbf857f5c992cdaa,2017-12-22 09:35:52,2017-12-22,9,4,12,0.0,0.00130128,60.0,66
1266,566,1016.0,0xcb960d1413d6b325f35b0904b9cf3fc575f5a4a0ebc22d8f7bba5b7a8368411f,2017-12-22 09:36:22,2017-12-22,9,4,12,30.0,0.000778522890085,27.465000003,66
1267,719,1016.0,0x4f1a2c0079ffed4c1a125bef8e3297e74cc8d8d95ef66a6596ec18137f2d50ef,2017-12-22 09:37:50,2017-12-22,9,4,12,5.0,0.00113384,40.0,66
1268,719,1016.0,0xa551e8324db494350c103150d2086d06bcc0a428fe3b5e8f75059bdcdd2094ab,2017-12-22 09:39:03,2017-12-22,9,4,12,0.0,0.00122048,40.0,66
1269,126,1016.0,0xe076ae8d4f28cf63469fac96ebf135e5b005cad0de7f7c24cdb534f8a7a94bfb,2017-12-22 09:43:59,2017-12-22,9,4,12,1.9,0.00173384,40.0,66
1270,1081,1016.0,0xe3ca587ec910e5769e2863461ea48539111bba350b453dce7a466e638659fe11,2017-12-22 09:45:57,2017-12-22,9,4,12,0.0,0.00151816,70.0,66
1271,194,1016.0,0x2af1795e1222ad1540b689b8df97d84d9844195f9464e449f677ff20ffda72a5,2017-12-22 09:53:12,2017-12-22,9,4,12,0.0,0.0012256,40.0,66
1272,1081,1016.0,0x5a6b811cb7e52758c253d809c430a6f35ee2009775966528df5318f2a9018011,2017-12-22 09:58:54,2017-12-22,9,4,12,0.0,0.00086752,40.0,66
1273,328,1016.0,0xdfb0bfc0ade55dcf1d148487f9eb3897de8837453a82ad40be4eee4f72f77e92,2017-12-22 10:03:30,2017-12-22,10,4,12,0.0,0.00087264,40.0,66
1274,126,1016.0,0xda033c4afe111ce1d5617e65f7580f4c3e8269732007f2899e98964eaa316e81,2017-12-22 10:05:11,2017-12-22,10,4,12,0.0,0.00182048,40.0,66
1275,1007,1016.0,0x988c6bb8536d38d9903b7742444b885c569198a73b8697d2a27bcbe1fa57e2be,2017-12-22 10:33:53,2017-12-22,10,4,12,0.0,0.00087008,40.0,66
1276,194,1016.0,0x27d7ce4a1d08fb14cd1e375053e274be202e937bdd3442cbcc184ec4d733ea58,2017-12-22 10:42:54,2017-12-22,10,4,12,0.0,0.00182304,40.0,66
1277,34,1016.0,0x8eb1f2e21812b2dc207c340ab024121e956f83126dd831bd5b48eac068d0cf93,2017-12-22 10:58:59,2017-12-22,10,4,12,5.0,0.00173384,40.0,66
1278,34,1016.0,0x47267c812594e35aadb7fd35c32b3089435539bb5eb69919a510831d74c6903d,2017-12-22 11:01:44,2017-12-22,11,4,12,0.0,0.0008596,40.0,66
1279,455,1016.0,0x7bf3763b0d0fcac86a926a1be5715500f61ad0bebee06fda734b1f9c1feffe20,2017-12-22 12:03:06,2017-12-22,12,4,12,0.0,0.0018256,40.0,66
1280,487,1016.0,0x527c684416197b74e843d7c2044eef95fdd8bf091c5f993285a3c8c7ab805c89,2017-12-22 12:13:36,2017-12-22,12,4,12,4.0,0.00113384,40.0,66
1281,487,1016.0,0xe4f276d287cc58a49f91a4b0d67ac6b38fb3b2ecd8feb7408603d71e18a1c5f9,2017-12-22 12:17:35,2017-12-22,12,4,12,0.0,0.00122048,40.0,66
1282,307,1016.0,0x654c4d86d6d86ec842c2ff3d3d67136e67224d4840c60ebcf4f5c5ebb4011f07,2017-12-22 12:25:33,2017-12-22,12,4,12,0.07,0.00173384,40.0,66
1283,307,1016.0,0xefe98ea509ca95e9a5f67770d40731831068e27e4c12485c845af33dc41ecc3d,2017-12-22 12:27:09,2017-12-22,12,4,12,0.0,0.00121792,40.0,66
1284,47,1016.0,0xa1067bbd3899f683338d8f405303d618f012d18a1bbcb8b68dccaad077ae24bc,2017-12-22 12:36:18,2017-12-22,12,4,12,0.0,0.00043504,20.0,66
1285,307,1016.0,0xe75ad06705ba81fc571683e1e80e6335accdd714f9ac3295a9b8cc651de62a60,2017-12-22 12:42:04,2017-12-22,12,4,12,0.0,0.00181792,40.0,66
1286,972,1016.0,0x9ce7e9bf4395088e6387b84ad8ed3a2dd042f94662b7ca705b95cafc1f72ff55,2017-12-22 12:55:15,2017-12-22,12,4,12,0.285,0.00173384,40.0,66
1287,487,1016.0,0x92e13905909c353844cf00fcb610e897b075469ebf56817c4c0c15c56154dea0,2017-12-22 13:14:58,2017-12-22,13,4,12,4.0,0.00113384,40.0,66
1288,487,1016.0,0xcbf444db4a8eaaef103de1f42c279b4e5c74f8bfd0c7fb08d3450f7400f2fce4,2017-12-22 13:16:59,2017-12-22,13,4,12,0.0,0.00182048,40.0,66
1289,351,1016.0,0xb982167c8ee0cbb094d8533453986eeecaaa8cdba53513efd14d667c793d110c,2017-12-22 13:35:54,2017-12-22,13,4,12,16.8,0.00173384,40.0,66
1290,351,1016.0,0xb17ad61dc8e40df4c9962c859e7885948296441efd752abd0a7722075a43a868,2017-12-22 13:37:29,2017-12-22,13,4,12,0.0,0.0018384,40.0,66
1291,487,1016.0,0xdcf020020c0d449e0e4317e55f49586176fdb7c277c262613c9ae9b5a6ab52fd,2017-12-22 13:41:41,2017-12-22,13,4,12,4.0,0.00113384,40.0,66
1292,351,1016.0,0x4202b7603c0929951f12d0e39136f3fed61741dbaa7e89881ca163c5de5addd8,2017-12-22 13:43:16,2017-12-22,13,4,12,59.0,0.00346768,80.0,66
1293,487,1016.0,0x11297d15c4ed9622c7a635038e3d3e9768651e82b8a988eaf1c6bd0f18a22b1e,2017-12-22 13:46:21,2017-12-22,13,4,12,0.0,0.00182048,40.0,66
1294,566,1016.0,0x226a2c2ae7e1009c48d3f0924ce662d00a994f7380280f86767564c86dc0728b,2017-12-22 13:48:36,2017-12-22,13,4,12,0.0,0.00146496,40.0,66
1295,433,1016.0,0xe3f9ff80953a19da80dbebbc0c2e715db9fbcbf4cb0b6bf4646ab8006dba572f,2017-12-22 13:50:53,2017-12-22,13,4,12,4.7,0.00173384,40.0,66
1296,662,1016.0,0xd096336e86820dbe4b78a98fe6fad0e639a3e3af3dd34abb96b0ab872d97b05c,2017-12-22 13:55:39,2017-12-22,13,4,12,5.1,0.00173384,40.0,66
1297,433,1016.0,0x64e753f93a1e71acaf28116d2e0c9918c99a21418ef32749b9b7cf96f94624a1,2017-12-22 14:02:11,2017-12-22,14,4,12,5.3,0.002210646,51.0,66
1298,972,1016.0,0xae63ce7e0e1333d2eeaf8a74c00260816f8cdac4abc32aa4183acd26e61f672b,2017-12-22 14:07:06,2017-12-22,14,4,12,0.0,0.00086752,40.0,66
1299,734,1016.0,0x2cb5df8325839d4e2162ef52da8e60609a35426b0a0f300b4a0d1717b62adce7,2017-12-22 14:12:09,2017-12-22,14,4,12,1900.0,0.00173384,40.0,66
1300,1032,1016.0,0x8fd27a12c4dede884d4ef375de4a541dc6340f3c746fb84146f45f25729c0255,2017-12-22 14:12:53,2017-12-22,14,4,12,0.15,0.00113384,40.0,66
1301,734,1016.0,0xb2aceefcf30e5233e7875d80f161d03942ea328b3e9aa58744de6b22c0dee646,2017-12-22 14:13:59,2017-12-22,14,4,12,0.0,0.00188704,40.0,66
1302,433,1016.0,0xb948df609b4f3d8c5ba9ebc034af1bc4137ef67de05998c63e89755b1170f42a,2017-12-22 14:16:35,2017-12-22,14,4,12,6.1,0.002253992,52.0,66
1303,85,1016.0,0x2cad8f63ccefc522d4ca4d71b93f70b35cf28f7d6f2c55a4db147c0b76685ff4,2017-12-22 14:18:51,2017-12-22,14,4,12,10.0,0.00113384,40.0,66
1304,85,1016.0,0x865484c747e4a0d31a957c4966a035b4c4423b4958d5f87d47b3cd7f8e84ce62,2017-12-22 14:21:52,2017-12-22,14,4,12,0.0,0.00122304,40.0,66
1305,85,1016.0,0x76a2214c01bb4c5594588e682545e182ac8dc06f4c0d203bfc25fb91a78c775e,2017-12-22 14:24:13,2017-12-22,14,4,12,20.0,0.00173384,40.0,66
1306,662,1016.0,0x4340072baab77feb09f9715449be5bde2d5f3a32076a4022465ccbad7afe9ed5,2017-12-22 14:24:42,2017-12-22,14,4,12,0.0,0.00188704,40.0,66
1307,549,1016.0,0xc9461725557588691194c12d7cb5ac0b1a06395ca78a0c03d04c33ee813c9fb4,2017-12-22 14:26:31,2017-12-22,14,4,12,23.5,0.001218878,43.0,66
1308,1281,1016.0,0x3ba60c3d6994ef88ca85f5b471901e78635fe1a8a7e03aebf75db0e6554339b8,2017-12-22 14:30:02,2017-12-22,14,4,12,0.495,0.00173384,40.0,66
1309,711,1016.0,0x6bb2905e465ca8ed5eb55f6cf8513179471d015fcb6d53cf91c8d1c378081bf9,2017-12-22 14:31:53,2017-12-22,14,4,12,1000.0,0.001777186,41.0,66
1310,1281,1016.0,0x5f8ccf94bd3e51e31dab7e43a27d38e1ff7462119a5223857132f8938af24109,2017-12-22 14:31:53,2017-12-22,14,4,12,0.0,0.00188704,40.0,66
1311,734,1016.0,0x2ffe4ccb62ef53d68ac0228658f879c7742e322685063f62ee37962e134a54ef,2017-12-22 14:32:24,2017-12-22,14,4,12,0.0,0.00086472,40.0,66
1312,711,1016.0,0xd6e90a6a13f8d93275b49934967b18a38c9e0bc246bf34be59b01048f61b0f04,2017-12-22 14:35:51,2017-12-22,14,4,12,0.0,0.00200816,44.0,66
1313,1081,1016.0,0x8b833750e26bc908f8b4e4bad2e271a43aa0fc866055c9f9bc65ab5bf247cf67,2017-12-22 14:36:46,2017-12-22,14,4,12,11.25,0.00173384,40.0,66
1314,1081,1016.0,0xb9f2f8c8112b6220706b0254204d5594470e145af6d0b1df9c00ac39f668f2a8,2017-12-22 14:37:50,2017-12-22,14,4,12,0.0,0.00273072,60.0,66
1315,85,1016.0,0xea01b9d7add9af55550697b8e40eda818540219138b80b02bea7ca114db6741c,2017-12-22 14:39:05,2017-12-22,14,4,12,50.0,0.00173384,40.0,66
1316,773,1016.0,0x38f59901a18c7657e1a9a39d45e7df632eb0f5cb6c61786932acd16d0aa529d7,2017-12-22 14:41:57,2017-12-22,14,4,12,0.0,0.00206216,40.0,66
